"REID","Record Type Desc","Parcel Status Desc","Property Class Desc","Sale Date","Sale Price","Sale Type Desc","Sale Status Desc","Sale Disqualification Reason Desc","Ownership Document Number"
68161,Sale,ACTIVE,RESIDENTIAL,"8/2/2022 12:00:01 AM",339900.00,PACKAGE,QUALIFIED,,2339765
68163,Sale,ACTIVE,RESIDENTIAL,"3/29/2022 12:00:01 AM",140000.00,PACKAGE,QUALIFIED,,2321207
68278,Sale,ACTIVE,RESIDENTIAL,"5/12/2022 12:00:01 AM",120000.00,LAND,QUALIFIED,,2328133
68456,Sale,ACTIVE,RESIDENTIAL,"8/12/2022 12:00:01 AM",147000.00,PACKAGE,QUALIFIED,,2341112
68490,Sale,ACTIVE,RESIDENTIAL,"7/1/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2335570
68626,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",135000.00,PACKAGE,QUALIFIED,,2333565
68993,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",75000.00,PACKAGE,QUALIFIED,,2335228
69513,Sale,ACTIVE,RESIDENTIAL,"10/12/2022 12:00:01 AM",8000.00,LAND,QUALIFIED,,2349601
69553,Sale,ACTIVE,RESIDENTIAL,"4/13/2022 12:00:01 AM",639000.00,PACKAGE,QUALIFIED,,2323585
69586,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",95000.00,LAND,QUALIFIED,,2325104
69591,Sale,ACTIVE,RESIDENTIAL,"7/11/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2336564
69609,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",720000.00,PACKAGE,QUALIFIED,,2333809
69629,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",780000.00,PACKAGE,QUALIFIED,,2345028
69637,Sale,ACTIVE,RESIDENTIAL,"6/7/2022 12:00:01 AM",125000.00,LAND,QUALIFIED,,2331832
69712,Sale,ACTIVE,RESIDENTIAL,"3/22/2022 12:00:01 AM",115000.00,LAND,QUALIFIED,,2320190
69744,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",98000.00,LAND,QUALIFIED,,2345079
70045,Sale,ACTIVE,RESIDENTIAL,"10/27/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2351382
70145,Sale,ACTIVE,RESIDENTIAL,"9/2/2022 12:00:01 AM",120000.00,LAND,QUALIFIED,,2344759
70188,Sale,ACTIVE,RESIDENTIAL,"7/20/2022 12:00:01 AM",785000.00,PACKAGE,QUALIFIED,,2337758
70400,Sale,ACTIVE,RESIDENTIAL,"2/16/2022 12:00:01 AM",440000.00,PACKAGE,QUALIFIED,,2315335
70451,Sale,ACTIVE,RESIDENTIAL,"3/14/2022 12:00:01 AM",340000.00,PACKAGE,QUALIFIED,,2318887
70667,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",9000.00,LAND,QUALIFIED,,2320272
70680,Sale,ACTIVE,RESIDENTIAL,"4/1/2022 12:00:01 AM",400000.00,PACKAGE,QUALIFIED,,2321896
70751,Sale,ACTIVE,RESIDENTIAL,"10/28/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2351458
70797,Sale,ACTIVE,RESIDENTIAL,"11/3/2022 12:00:01 AM",125000.00,LAND,QUALIFIED,,2352178
70798,Sale,ACTIVE,RESIDENTIAL,"5/18/2022 12:00:01 AM",898000.00,PACKAGE,QUALIFIED,,2328784
70819,Sale,ACTIVE,RESIDENTIAL,"12/21/2022 12:00:01 AM",130000.00,LAND,QUALIFIED,,2357100
70894,Sale,ACTIVE,RESIDENTIAL,"10/18/2022 12:00:01 AM",75000.00,LAND,QUALIFIED,,2350235
70929,Sale,ACTIVE,RESIDENTIAL,"9/2/2022 12:00:01 AM",225000.00,LAND,QUALIFIED,,2344673
70949,Sale,ACTIVE,RESIDENTIAL,"9/19/2022 12:00:01 AM",102000.00,LAND,QUALIFIED,,2346521
70965,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",68000.00,LAND,QUALIFIED,,2310632
70981,Sale,ACTIVE,RESIDENTIAL,"5/18/2022 12:00:01 AM",145000.00,LAND,QUALIFIED,,2328790
70985,Sale,ACTIVE,RESIDENTIAL,"3/17/2022 12:00:01 AM",125000.00,LAND,QUALIFIED,,2319495
70986,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",125000.00,LAND,QUALIFIED,,2324159
70987,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",122000.00,LAND,QUALIFIED,,2316404
71006,Sale,ACTIVE,RESIDENTIAL,"10/20/2022 12:00:01 AM",50000.00,LAND,QUALIFIED,,2350490
71227,Sale,ACTIVE,RESIDENTIAL,"6/10/2022 12:00:01 AM",625000.00,PACKAGE,QUALIFIED,,2332431
71468,Sale,ACTIVE,RESIDENTIAL,"3/10/2022 12:00:01 AM",145000.00,LAND,QUALIFIED,,2318374
71483,Sale,ACTIVE,RESIDENTIAL,"1/24/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2311288
71822,Sale,ACTIVE,RESIDENTIAL,"11/15/2022 12:00:01 AM",615000.00,PACKAGE,QUALIFIED,,2353407
71850,Sale,ACTIVE,RESIDENTIAL,"5/4/2022 12:00:01 AM",460000.00,PACKAGE,QUALIFIED,,2326866
71880,Sale,ACTIVE,RESIDENTIAL,"4/7/2022 12:00:01 AM",70000.00,PACKAGE,QUALIFIED,,2322686
71980,Sale,ACTIVE,RESIDENTIAL,"2/8/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2313963
72048,Sale,ACTIVE,RESIDENTIAL,"3/23/2022 12:00:01 AM",136000.00,LAND,QUALIFIED,,2320424
72077,Sale,ACTIVE,RESIDENTIAL,"1/12/2022 12:00:01 AM",321000.00,PACKAGE,QUALIFIED,,2309760
72161,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",390000.00,PACKAGE,QUALIFIED,,2315969
72174,Sale,ACTIVE,RESIDENTIAL,"7/11/2022 12:00:01 AM",33750.00,LAND,QUALIFIED,,2336585
72237,Sale,ACTIVE,RESIDENTIAL,"7/20/2022 12:00:01 AM",622000.00,PACKAGE,QUALIFIED,,2337778
72250,Sale,ACTIVE,RESIDENTIAL,"11/7/2022 12:00:01 AM",375000.00,LAND,QUALIFIED,,2352493
72274,Sale,ACTIVE,RESIDENTIAL,"10/7/2022 12:00:01 AM",50000.00,PACKAGE,QUALIFIED,,2349011
72305,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",289000.00,PACKAGE,QUALIFIED,,2310335
72490,Sale,ACTIVE,RESIDENTIAL,"8/22/2022 12:00:01 AM",318000.00,PACKAGE,QUALIFIED,,2343040
72536,Sale,ACTIVE,RESIDENTIAL,"2/10/2022 12:00:01 AM",208000.00,PACKAGE,QUALIFIED,,2314329
72563,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",30000.00,LAND,QUALIFIED,,2330079
72625,Sale,ACTIVE,RESIDENTIAL,"7/25/2022 12:00:01 AM",180000.00,LAND,QUALIFIED,,2338231
72638,Sale,ACTIVE,RESIDENTIAL,"3/3/2022 12:00:01 AM",140000.00,PACKAGE,QUALIFIED,,2317353
72791,Sale,ACTIVE,RESIDENTIAL,"6/29/2022 12:00:01 AM",561000.00,PACKAGE,QUALIFIED,,2334907
72839,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2313701
73009,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",620000.00,PACKAGE,QUALIFIED,,2316177
73057,Sale,ACTIVE,RESIDENTIAL,"9/1/2022 12:00:01 AM",424900.00,PACKAGE,QUALIFIED,,2344472
73104,Sale,ACTIVE,RESIDENTIAL,"9/22/2022 12:00:01 AM",70000.00,LAND,QUALIFIED,,2346950
73179,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",165000.00,PACKAGE,QUALIFIED,,2340105
73260,Sale,ACTIVE,RESIDENTIAL,"11/18/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2353743
73261,Sale,ACTIVE,RESIDENTIAL,"12/19/2022 12:00:01 AM",295000.00,LAND,QUALIFIED,,2356683
73340,Sale,ACTIVE,RESIDENTIAL,"3/3/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2317291
73380,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2312839
73438,Sale,ACTIVE,RESIDENTIAL,"6/2/2022 12:00:01 AM",757500.00,PACKAGE,QUALIFIED,,2331349
73534,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",760000.00,PACKAGE,QUALIFIED,,2324172
73636,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",220000.00,PACKAGE,QUALIFIED,,2310669
73648,Sale,ACTIVE,RESIDENTIAL,"1/7/2022 12:00:01 AM",148000.00,PACKAGE,QUALIFIED,,2309086
73677,Sale,ACTIVE,RESIDENTIAL,"1/4/2022 12:00:01 AM",187000.00,PACKAGE,QUALIFIED,,2308611
73685,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",42000.00,LAND,QUALIFIED,,2339223
73706,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",46000.00,LAND,QUALIFIED,,2325317
73769,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",780000.00,PACKAGE,QUALIFIED,,2329252
73785,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",230000.00,PACKAGE,QUALIFIED,,2333332
73890,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",23000.00,LAND,QUALIFIED,,2313868
73911,Sale,ACTIVE,RESIDENTIAL,"6/3/2022 12:00:01 AM",48000.00,LAND,QUALIFIED,,2331500
73963,Sale,ACTIVE,RESIDENTIAL,"11/3/2022 12:00:01 AM",265000.00,LAND,QUALIFIED,,2352163
73964,Sale,ACTIVE,RESIDENTIAL,"7/18/2022 12:00:01 AM",260000.00,LAND,QUALIFIED,,2337516
73967,Sale,ACTIVE,RESIDENTIAL,"8/18/2022 12:00:01 AM",265000.00,LAND,QUALIFIED,,2342664
73968,Sale,ACTIVE,RESIDENTIAL,"8/19/2022 12:00:01 AM",268000.00,LAND,QUALIFIED,,2342792
73970,Sale,ACTIVE,RESIDENTIAL,"8/19/2022 12:00:01 AM",265000.00,LAND,QUALIFIED,,2342794
73971,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",275000.00,LAND,QUALIFIED,,2357493
74032,Sale,ACTIVE,RESIDENTIAL,"7/22/2022 12:00:01 AM",360000.00,PACKAGE,QUALIFIED,,2338086
74099,Sale,ACTIVE,RESIDENTIAL,"7/22/2022 12:00:01 AM",462000.00,PACKAGE,QUALIFIED,,2338082
74138,Sale,ACTIVE,RESIDENTIAL,"6/6/2022 12:00:01 AM",177500.00,PACKAGE,QUALIFIED,,2331608
74141,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",297000.00,PACKAGE,QUALIFIED,,2320969
74206,Sale,ACTIVE,RESIDENTIAL,"8/15/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2341501
74326,Sale,ACTIVE,RESIDENTIAL,"3/7/2022 12:00:01 AM",435000.00,PACKAGE,QUALIFIED,,2317830
74465,Sale,ACTIVE,RESIDENTIAL,"6/24/2022 12:00:01 AM",133000.00,LAND,QUALIFIED,,2334392
74468,Sale,ACTIVE,RESIDENTIAL,"5/10/2022 12:00:01 AM",363000.00,PACKAGE,QUALIFIED,,2327707
74498,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",70000.00,PACKAGE,QUALIFIED,,2330078
74579,Sale,ACTIVE,RESIDENTIAL,"7/21/2022 12:00:01 AM",259000.00,PACKAGE,QUALIFIED,,2338002
74662,Sale,ACTIVE,RESIDENTIAL,"6/6/2022 12:00:01 AM",155000.00,PACKAGE,QUALIFIED,,2331772
74696,Sale,ACTIVE,RESIDENTIAL,"6/27/2022 12:00:01 AM",170000.00,PACKAGE,QUALIFIED,,2334454
74828,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",193000.00,PACKAGE,QUALIFIED,,2310522
74871,Sale,ACTIVE,RESIDENTIAL,"7/5/2022 12:00:01 AM",680000.00,PACKAGE,QUALIFIED,,2335720
74879,Sale,ACTIVE,RESIDENTIAL,"5/24/2022 12:00:01 AM",335000.00,PACKAGE,QUALIFIED,,2329779
74899,Sale,ACTIVE,RESIDENTIAL,"1/5/2022 12:00:01 AM",230000.00,PACKAGE,QUALIFIED,,2308789
75024,Sale,ACTIVE,COMMERCIAL,"2/3/2022 12:00:01 AM",48000.00,LAND,QUALIFIED,,2313468
75138,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2316504
75179,Sale,ACTIVE,COMMERCIAL,"1/31/2022 12:00:01 AM",55000.00,LAND,QUALIFIED,,2312719
75220,Sale,ACTIVE,RESIDENTIAL,"7/28/2022 12:00:01 AM",162000.00,PACKAGE,QUALIFIED,,2339009
75236,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",278000.00,PACKAGE,QUALIFIED,,2316542
75238,Sale,ACTIVE,COMMERCIAL,"7/18/2022 12:00:01 AM",300000.00,PACKAGE,QUALIFIED,,2337398
75246,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",18000.00,LAND,QUALIFIED,,2333419
75250,Sale,ACTIVE,RESIDENTIAL,"10/4/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2348563
75276,Sale,ACTIVE,COMMERCIAL,"3/8/2022 12:00:01 AM",150000.00,LAND,QUALIFIED,,2317921
75289,Sale,ACTIVE,RESIDENTIAL,"10/27/2022 12:00:01 AM",199000.00,PACKAGE,QUALIFIED,,2351254
75442,Sale,ACTIVE,RESIDENTIAL,"11/16/2022 12:00:01 AM",487000.00,PACKAGE,QUALIFIED,,2353437
75477,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",567000.00,PACKAGE,QUALIFIED,,2326706
75558,Sale,ACTIVE,RESIDENTIAL,"6/10/2022 12:00:01 AM",222000.00,PACKAGE,QUALIFIED,,2332565
75599,Sale,ACTIVE,RESIDENTIAL,"11/7/2022 12:00:01 AM",19000.00,LAND,QUALIFIED,,2352329
75600,Sale,ACTIVE,RESIDENTIAL,"8/29/2022 12:00:01 AM",220000.00,PACKAGE,QUALIFIED,,2343841
75641,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",520000.00,PACKAGE,QUALIFIED,,2326971
75678,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",435000.00,PACKAGE,QUALIFIED,,2310468
75750,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",25000.00,LAND,QUALIFIED,,2316507
75823,Sale,ACTIVE,RESIDENTIAL,"6/28/2022 12:00:01 AM",419900.00,PACKAGE,QUALIFIED,,2334668
75853,Sale,ACTIVE,RESIDENTIAL,"3/2/2022 12:00:01 AM",8200.00,LAND,QUALIFIED,,2317248
75860,Sale,ACTIVE,RESIDENTIAL,"1/14/2022 12:00:01 AM",28000.00,LAND,QUALIFIED,,2310253
76014,Sale,ACTIVE,RESIDENTIAL,"4/27/2022 12:00:01 AM",350000.00,PACKAGE,QUALIFIED,,2325745
76051,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",73000.00,PACKAGE,QUALIFIED,,2326606
76075,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",170000.00,PACKAGE,QUALIFIED,,2310620
76176,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",275000.00,PACKAGE,QUALIFIED,,2329231
76193,Sale,ACTIVE,RESIDENTIAL,"7/11/2022 12:00:01 AM",240000.00,PACKAGE,QUALIFIED,,2336601
76284,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2333509
76296,Sale,ACTIVE,RESIDENTIAL,"3/2/2022 12:00:01 AM",285500.00,PACKAGE,QUALIFIED,,2317131
76349,Sale,ACTIVE,RESIDENTIAL,"3/25/2022 12:00:01 AM",109000.00,PACKAGE,QUALIFIED,,2320854
76353,Sale,ACTIVE,RESIDENTIAL,"1/31/2022 12:00:01 AM",65000.00,PACKAGE,QUALIFIED,,2312752
76394,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",368000.00,PACKAGE,QUALIFIED,,2326377
76545,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",234000.00,PACKAGE,QUALIFIED,,2324496
76554,Sale,ACTIVE,RESIDENTIAL,"5/9/2022 12:00:01 AM",80000.00,LAND,QUALIFIED,,2327384
76638,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",14000.00,LAND,QUALIFIED,,2321141
76643,Sale,ACTIVE,RESIDENTIAL,"11/14/2022 12:00:01 AM",210000.00,PACKAGE,QUALIFIED,,2353119
76652,Sale,ACTIVE,RESIDENTIAL,"6/3/2022 12:00:01 AM",21000.00,LAND,QUALIFIED,,2331476
76690,Sale,ACTIVE,RESIDENTIAL,"1/7/2022 12:00:01 AM",145000.00,PACKAGE,QUALIFIED,,2309126
76726,Sale,ACTIVE,RESIDENTIAL,"9/30/2022 12:00:01 AM",205000.00,PACKAGE,QUALIFIED,,2348275
76752,Sale,ACTIVE,RESIDENTIAL,"10/31/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2351765
76763,Sale,ACTIVE,RESIDENTIAL,"8/17/2022 12:00:01 AM",358000.00,PACKAGE,QUALIFIED,,2341675
76805,Sale,ACTIVE,RESIDENTIAL,"7/7/2022 12:00:01 AM",215000.00,PACKAGE,QUALIFIED,,2336161
76868,Sale,ACTIVE,RESIDENTIAL,"4/13/2022 12:00:02 AM",17500.00,LAND,QUALIFIED,,2323541
76879,Sale,ACTIVE,RESIDENTIAL,"2/28/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2316923
77196,Sale,ACTIVE,RESIDENTIAL,"12/15/2022 12:00:01 AM",590000.00,PACKAGE,QUALIFIED,,2356356
77233,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",285000.00,PACKAGE,QUALIFIED,,2326174
77280,Sale,ACTIVE,RESIDENTIAL,"3/29/2022 12:00:01 AM",12000.00,LAND,QUALIFIED,,2321243
77305,Sale,ACTIVE,RESIDENTIAL,"3/16/2022 12:00:01 AM",30000.00,LAND,QUALIFIED,,2319290
77506,Sale,ACTIVE,RESIDENTIAL,"7/8/2022 12:00:01 AM",264000.00,PACKAGE,QUALIFIED,,2336488
77601,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",210000.00,PACKAGE,QUALIFIED,,2330816
77630,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",68000.00,PACKAGE,QUALIFIED,,2314793
77675,Sale,ACTIVE,RESIDENTIAL,"12/14/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2356275
77785,Sale,ACTIVE,COMMERCIAL,"6/30/2022 12:00:01 AM",639000.00,PACKAGE,QUALIFIED,,2335116
77846,Sale,ACTIVE,RESIDENTIAL,"1/28/2022 12:00:01 AM",133500.00,PACKAGE,QUALIFIED,,2312403
77847,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",168500.00,PACKAGE,QUALIFIED,,2316353
78021,Sale,ACTIVE,RESIDENTIAL,"3/31/2022 12:00:01 AM",368000.00,PACKAGE,QUALIFIED,,2321718
78166,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:02 AM",53000.00,LAND,QUALIFIED,,2323873
78186,Sale,ACTIVE,RESIDENTIAL,"3/18/2022 12:00:01 AM",270000.00,PACKAGE,QUALIFIED,,2319750
78189,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2330372
78203,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",380000.00,PACKAGE,QUALIFIED,,2330412
78238,Sale,ACTIVE,RESIDENTIAL,"5/12/2022 12:00:01 AM",137500.00,LAND,QUALIFIED,,2328036
78252,Sale,ACTIVE,RESIDENTIAL,"7/21/2022 12:00:01 AM",144000.00,PACKAGE,QUALIFIED,,2338017
78275,Sale,ACTIVE,RESIDENTIAL,"8/4/2022 12:00:01 AM",40000.00,LAND,QUALIFIED,,2340048
78392,Sale,ACTIVE,RESIDENTIAL,"4/20/2022 12:00:01 AM",15500.00,LAND,QUALIFIED,,2324672
78512,Sale,ACTIVE,RESIDENTIAL,"2/28/2022 12:00:01 AM",390000.00,PACKAGE,QUALIFIED,,2316919
78759,Sale,ACTIVE,RESIDENTIAL,"3/7/2022 12:00:01 AM",155000.00,PACKAGE,QUALIFIED,,2317733
78797,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",337000.00,PACKAGE,QUALIFIED,,2330710
78850,Sale,ACTIVE,RESIDENTIAL,"6/28/2022 12:00:01 AM",69000.00,LAND,QUALIFIED,,2334740
78889,Sale,ACTIVE,RESIDENTIAL,"4/21/2022 12:00:01 AM",260000.00,PACKAGE,QUALIFIED,,2324875
78900,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",141800.00,PACKAGE,QUALIFIED,,2324164
78901,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",140000.00,PACKAGE,QUALIFIED,,2319210
78941,Sale,ACTIVE,RESIDENTIAL,"7/22/2022 12:00:01 AM",181000.00,PACKAGE,QUALIFIED,,2338162
78959,Sale,ACTIVE,RESIDENTIAL,"3/9/2022 12:00:01 AM",35000.00,LAND,QUALIFIED,,2318187
79025,Sale,ACTIVE,RESIDENTIAL,"4/22/2022 12:00:01 AM",185000.00,PACKAGE,QUALIFIED,,2324940
79191,Sale,ACTIVE,RESIDENTIAL,"7/6/2022 12:00:01 AM",209000.00,PACKAGE,QUALIFIED,,2336061
79191,Sale,ACTIVE,RESIDENTIAL,"6/13/2022 12:00:01 AM",159000.00,PACKAGE,QUALIFIED,,2332810
79231,Sale,ACTIVE,RESIDENTIAL,"4/4/2022 12:00:01 AM",235000.00,PACKAGE,QUALIFIED,,2322005
79266,Sale,ACTIVE,RESIDENTIAL,"3/14/2022 12:00:01 AM",221500.00,PACKAGE,QUALIFIED,,2318925
79292,Sale,ACTIVE,RESIDENTIAL,"9/16/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2346182
79303,Sale,ACTIVE,RESIDENTIAL,"3/18/2022 12:00:01 AM",205500.00,PACKAGE,QUALIFIED,,2319673
79479,Sale,ACTIVE,RESIDENTIAL,"4/8/2022 12:00:01 AM",239615.00,PACKAGE,QUALIFIED,,2322915
79493,Sale,ACTIVE,RESIDENTIAL,"1/14/2022 12:00:01 AM",217595.00,PACKAGE,QUALIFIED,,2310174
79494,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",234825.00,PACKAGE,QUALIFIED,,2315933
79496,Sale,ACTIVE,RESIDENTIAL,"6/9/2022 12:00:01 AM",227140.00,PACKAGE,QUALIFIED,,2332300
79497,Sale,ACTIVE,RESIDENTIAL,"6/6/2022 12:00:01 AM",239190.00,PACKAGE,QUALIFIED,,2331618
79500,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",233030.00,PACKAGE,QUALIFIED,,2326085
79515,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",231670.00,PACKAGE,QUALIFIED,,2314719
79516,Sale,ACTIVE,RESIDENTIAL,"9/9/2022 12:00:01 AM",235375.00,PACKAGE,QUALIFIED,,2345320
79517,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",231380.00,PACKAGE,QUALIFIED,,2324055
79518,Sale,ACTIVE,RESIDENTIAL,"6/14/2022 12:00:01 AM",242210.00,PACKAGE,QUALIFIED,,2332900
79519,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",238905.00,PACKAGE,QUALIFIED,,2333719
79521,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",233750.00,PACKAGE,QUALIFIED,,2324337
79580,Sale,ACTIVE,RESIDENTIAL,"5/13/2022 12:00:01 AM",59000.00,PACKAGE,QUALIFIED,,2328284
79782,Sale,ACTIVE,RESIDENTIAL,"1/26/2022 12:00:01 AM",187000.00,PACKAGE,QUALIFIED,,2312008
79885,Sale,ACTIVE,COMMERCIAL,"2/14/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2314849
79893,Sale,ACTIVE,RESIDENTIAL,"6/1/2022 12:00:01 AM",181000.00,PACKAGE,QUALIFIED,,2330961
79932,Sale,ACTIVE,RESIDENTIAL,"5/16/2022 12:00:01 AM",165000.00,PACKAGE,QUALIFIED,,2328416
79954,Sale,ACTIVE,RESIDENTIAL,"2/9/2022 12:00:01 AM",280000.00,PACKAGE,QUALIFIED,,2314269
80053,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",161000.00,PACKAGE,QUALIFIED,,2357356
80187,Sale,ACTIVE,RESIDENTIAL,"5/6/2022 12:00:01 AM",200000.00,PACKAGE,QUALIFIED,,2327243
80189,Sale,ACTIVE,RESIDENTIAL,"5/26/2022 12:00:01 AM",295000.00,PACKAGE,QUALIFIED,,2330289
80263,Sale,ACTIVE,COMMERCIAL,"2/15/2022 12:00:01 AM",650000.00,PACKAGE,QUALIFIED,,2315151
80282,Sale,ACTIVE,RESIDENTIAL,"9/16/2022 12:00:01 AM",216000.00,PACKAGE,QUALIFIED,,2346289
80305,Sale,ACTIVE,COMMERCIAL,"6/1/2022 12:00:01 AM",540000.00,PACKAGE,QUALIFIED,,2331039
80335,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",263000.00,PACKAGE,QUALIFIED,,2326309
80416,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",320000.00,PACKAGE,QUALIFIED,,2316216
80469,Sale,ACTIVE,RESIDENTIAL,"5/20/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2329316
80558,Sale,ACTIVE,RESIDENTIAL,"12/1/2022 12:00:01 AM",50000.00,LAND,QUALIFIED,,2355024
80676,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",365300.00,PACKAGE,QUALIFIED,,2315466
80678,Sale,ACTIVE,RESIDENTIAL,"2/8/2022 12:00:01 AM",413000.00,PACKAGE,QUALIFIED,,2313920
80681,Sale,ACTIVE,RESIDENTIAL,"4/6/2022 12:00:01 AM",385000.00,PACKAGE,QUALIFIED,,2322634
80699,Sale,ACTIVE,RESIDENTIAL,"5/19/2022 12:00:01 AM",413000.00,PACKAGE,QUALIFIED,,2329072
80707,Sale,ACTIVE,COMMERCIAL,"3/8/2022 12:00:01 AM",30000.00,LAND,QUALIFIED,,2318051
80724,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",376400.00,PACKAGE,QUALIFIED,,2310640
80801,Sale,ACTIVE,RESIDENTIAL,"8/2/2022 12:00:01 AM",186000.00,PACKAGE,QUALIFIED,,2339704
80833,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",313900.00,PACKAGE,QUALIFIED,,2313727
